country,region_name,subregion_name,sector_name,group_name,crag_name,link,rock_type,height,geo,exposure
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Fujarki","https://wspinanie.pl/topo2/page,topo-skaly,skala,544.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Chochołowe Skały","Mur Ogrodników","https://wspinanie.pl/topo2/page,topo-skaly,skala,545.html","Wapień","12m","N 50°11'52.008"" E 19°43'9.9834""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Łyse Skały","Leśna Turnia (Leśna Skała)","https://wspinanie.pl/topo2/page,topo-skaly,skala,50.html","Wapień","20m","N 50°11'58.9914"" E 19°44'2.0034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Łyse Skały","Łysa","https://wspinanie.pl/topo2/page,topo-skaly,skala,549.html","Wapień","20m","N 50°11'54.996"" E 19°43'30""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Łyse Skały","Łyse Baszty","https://wspinanie.pl/topo2/page,topo-skaly,skala,550.html","Wapień","14m","N 50°11'54.996"" E 19°43'30""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Łyse Skały","Łyse Zęby","https://wspinanie.pl/topo2/page,topo-skaly,skala,551.html","Wapień","10m","N 50°11'54.996"" E 19°43'30""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Łyse Skały","Łyse Plecy","https://wspinanie.pl/topo2/page,topo-skaly,skala,552.html","Wapień","16m","N 50°11'54.996"" E 19°43'30""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Szklarki","Pozornica","Pozornica","https://wspinanie.pl/topo2/page,topo-skaly,skala,783.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Gzylowe Skały","Gzylowy Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,486.html","Wapień","16m","N 50°10'27.9834"" E 19°45'36""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Gzylowe Skały","Igła","https://wspinanie.pl/topo2/page,topo-skaly,skala,487.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Gzylowe Skały","Gzylowa Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,488.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Gzylowe Skały","Murek","https://wspinanie.pl/topo2/page,topo-skaly,skala,489.html","Wapień","10m","N 50°10'27.9834"" E 19°45'36""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Gzylowe Skały","Orzeszek","https://wspinanie.pl/topo2/page,topo-skaly,skala,490.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Lotniki","Brzuchata Turniczka","https://wspinanie.pl/topo2/page,topo-skaly,skala,491.html","Wapień","10m","N 50°9'57.996"" E 19°45'52.992""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Lotniki","Słoneczna Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,492.html","Wapień","14m","N 50°9'56.0154"" E 19°45'50.0034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Lotniki","Pierwszy Filarek","https://wspinanie.pl/topo2/page,topo-skaly,skala,493.html","Wapień","14m","N 50°9'56.0154"" E 19°45'50.0034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Lotniki","Drugi Filarek","https://wspinanie.pl/topo2/page,topo-skaly,skala,494.html","Wapień","12m","N 50°9'56.0154"" E 19°45'50.0034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Lotniki","Trzeci Filarek","https://wspinanie.pl/topo2/page,topo-skaly,skala,495.html","Wapień","12m","N 50°9'56.0154"" E 19°45'50.0034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Szeroki Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,63.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Szeroka Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,64.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Jastrzębia Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,497.html","Wapień","25m","N 50°9'55.008"" E 19°45'51.012""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Dziurawa Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,498.html","Wapień","16m","N 50°9'53.9994"" E 19°45'51.984""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Chorobliwa Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,499.html","Wapień","12m","N 50°9'53.9994"" E 19°45'51.984""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Bliźnięta","https://wspinanie.pl/topo2/page,topo-skaly,skala,524.html","Wapień","12m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa nad Źródełkiem","Sępia Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,525.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Obelisku","Asteriks ","https://wspinanie.pl/topo2/page,topo-skaly,skala,500.html","Wapień","10m","N 50°9'47.016"" E 19°45'56.016""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Obelisku","Omszała Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,501.html","Wapień","18m","N 50°9'47.016"" E 19°45'56.016""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Obelisku","Podcięta Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,502.html","Wapień","18m","N 50°9'47.016"" E 19°45'56.016""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Obelisku","Obelisk","https://wspinanie.pl/topo2/page,topo-skaly,skala,526.html","Wapień","14m","N 50°9'47.016"" E 19°45'56.016""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Obelisku","Cyrk","https://wspinanie.pl/topo2/page,topo-skaly,skala,527.html","Wapień","10m","N 50°9'47.016"" E 19°45'56.016""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Zadnia Wronia Baszta","Zadnia Wronia Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,65.html","Wapień","25m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Wielka Wronia Baszta","Wielka Wronia Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,503.html","Wapień","25m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Skalny Mur","Skalny Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,504.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Skalny Mur","Przedmurze","https://wspinanie.pl/topo2/page,topo-skaly,skala,904.html","Wapień","16m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Pieninki","Pieninki","https://wspinanie.pl/topo2/page,topo-skaly,skala,103.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Płetwy","Turnia Marcinkowskiego","https://wspinanie.pl/topo2/page,topo-skaly,skala,150.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Płetwy","Tarasowata","https://wspinanie.pl/topo2/page,topo-skaly,skala,505.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Płetwy","Krucha Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,506.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Płetwy","Płetwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,507.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Okręt i Żabka","Okręt","https://wspinanie.pl/topo2/page,topo-skaly,skala,508.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Okręt i Żabka","Żabka","https://wspinanie.pl/topo2/page,topo-skaly,skala,509.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Dwoista Turnia","Dwoista Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,510.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Żabi Koń","Żabi Koń","https://wspinanie.pl/topo2/page,topo-skaly,skala,39.html","Wapień","40m","N 50°9'21.546"" E 19°45'22.2228""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Mnich","Mnich","https://wspinanie.pl/topo2/page,topo-skaly,skala,38.html","Wapień","15m","N 50°9'19.0008"" E 19°45'22.431""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Przydrożne Skały","Przydrożne Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,141.html","Wapień","12m","N 50°9'14.2266"" E 19°45'24.2532""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Ponad Gnój Turnia","Ponad Gnój Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,511.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Kula","Kula","https://wspinanie.pl/topo2/page,topo-skaly,skala,512.html","Wapień","30m","N 50°9'14.0034"" E 19°45'24.0114""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Turnia Długosza","https://wspinanie.pl/topo2/page,topo-skaly,skala,139.html","Wapień","15m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Turnia Marcinkiewicza","https://wspinanie.pl/topo2/page,topo-skaly,skala,513.html","Wapień","14m","N 50°9'21.9954"" E 19°45'16.9914""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Mała Płyta","https://wspinanie.pl/topo2/page,topo-skaly,skala,514.html","Wapień","14m","N 50°9'21.9954"" E 19°45'16.9914""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Filar obok Garażu","https://wspinanie.pl/topo2/page,topo-skaly,skala,515.html","Wapień","16m","N 50°9'23.004"" E 19°45'19.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Szara Płyta","https://wspinanie.pl/topo2/page,topo-skaly,skala,516.html","Wapień","16m","N 50°9'23.004"" E 19°45'19.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Wysoka Płyta","https://wspinanie.pl/topo2/page,topo-skaly,skala,517.html","Wapień","14m","N 50°9'23.004"" E 19°45'19.0074""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Turnia z Krokiem","https://wspinanie.pl/topo2/page,topo-skaly,skala,518.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Zjazdowej Turni","Zjazdowa Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,519.html","Wapień","30m","N 50°9'24.9834"" E 19°45'20.9874""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Turnia z Krzyżem","https://wspinanie.pl/topo2/page,topo-skaly,skala,520.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Bodzio","https://wspinanie.pl/topo2/page,topo-skaly,skala,521.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Cycówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,522.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Czarna Ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,523.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Skałka z Sosną","https://wspinanie.pl/topo2/page,topo-skaly,skala,528.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Grupa Bodzia","Prawie K2","https://wspinanie.pl/topo2/page,topo-skaly,skala,803.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Pochyła Grań","Pochyła Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,496.html","Wapień","14m","N 50°9'55.008"" E 19°45'50.0034""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Karniowickie Skały","Boisko","https://wspinanie.pl/topo2/page,topo-skaly,skala,885.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kobylańska","Karniowickie Skały","Trybuna A","https://wspinanie.pl/topo2/page,topo-skaly,skala,886.html","Wapień","11m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Żytnie Skały","Żytnie Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,553.html","Wapień","14m","N 50°11'9.9954"" E 19°48'5.004""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Dziurawiec","Dziurawiec","https://wspinanie.pl/topo2/page,topo-skaly,skala,554.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Polnik","Polnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,555.html","Wapień","19m","N 50°10'35.7456"" E 19°48'10.206""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Poprzeczna Turnia i Zaroślak","Poprzeczna Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,556.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Poprzeczna Turnia i Zaroślak","Zaroślak","https://wspinanie.pl/topo2/page,topo-skaly,skala,557.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Dzikie Turnie","Dzika (Dzikie Turnie)","https://wspinanie.pl/topo2/page,topo-skaly,skala,93.html","Wapień","16m","N 50°10'18.4548"" E 19°48'23.8788""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Ciosowa Turnia","Ciosowa Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,558.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Grupa Mamutowej Skały","Jaskinia Mamutowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,45.html","Wapień","15m","N 50°10'17.4396"" E 19°48'23.259""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Grupa Mamutowej Skały","Wierzchowska Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,559.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Grupa Mamutowej Skały","Czarna Skałka","https://wspinanie.pl/topo2/page,topo-skaly,skala,560.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Grupa Mamutowej Skały","Mamutowa Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,561.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Grupa Mamutowej Skały","Skała nad Grotą","https://wspinanie.pl/topo2/page,topo-skaly,skala,791.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Zamkowe Skały","Zamkowe Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,562.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Zamkowa Strażnica","Zamkowa Strażnica","https://wspinanie.pl/topo2/page,topo-skaly,skala,563.html","Wapień","16m","N 50°9'38.0154"" E 19°49'45.012""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Rogata Turniczka","Rogata Turniczka","https://wspinanie.pl/topo2/page,topo-skaly,skala,564.html","Wapień","14m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Leśna Baszta","Leśna Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,565.html","Wapień","25m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Leśna Baszta","Przedrośle","https://wspinanie.pl/topo2/page,topo-skaly,skala,782.html","Wapień","5m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Kluczwody","Turnia Potockiego","Turnia Potockiego","https://wspinanie.pl/topo2/page,topo-skaly,skala,566.html","Wapień","20m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Ostra Turniczka i Turnia Łazików","Ostra Turniczka","https://wspinanie.pl/topo2/page,topo-skaly,skala,482.html","Wapień","15m","N 50°9'12.996"" E 19°47'3.984""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Ostra Turniczka i Turnia Łazików","Turnia Łazików","https://wspinanie.pl/topo2/page,topo-skaly,skala,483.html","Wapień","20m","N 50°9'12.996"" E 19°49'4.0074""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Filar Pokutników","Filar Pokutników","https://wspinanie.pl/topo2/page,topo-skaly,skala,112.html","Wapień","30m","N 50°9'9.7308"" E 19°47'4.9014""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Mur Pokutników","Mur Pokutników","https://wspinanie.pl/topo2/page,topo-skaly,skala,113.html","Wapień","25m","N 50°9'9.7308"" E 19°47'4.1496""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Zamarła Turnia","Zamarła Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,485.html","Wapień","20m","N 50°9'12.996"" E 19°47'3.984""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Turnia nad Drogą","Turnia nad Drogą","https://wspinanie.pl/topo2/page,topo-skaly,skala,415.html","Wapień","14m","N 50°9'16.3764"" E 19°47'5.9748""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Poprzeczna Grzęda","Poprzeczna Grzęda","https://wspinanie.pl/topo2/page,topo-skaly,skala,484.html","Wapień","8m","N 50°9'12.996"" E 19°47'3.984""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Bolechowicka","Filar Abazego","Filar Abazego","https://wspinanie.pl/topo2/page,topo-skaly,skala,115.html","Wapień","25m","N 50°9'9.8274"" E 19°47'6.1764""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Baba Jaga","https://wspinanie.pl/topo2/page,topo-skaly,skala,15.html","Wapień","30m","N 50°2'24.1146"" E 19°54'54.54""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Freney","https://wspinanie.pl/topo2/page,topo-skaly,skala,20.html","Wapień","20m","N 50°2'24.2916"" E 19°54'49.5066""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Problemówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,127.html","Wapień","12m","N 50°2'25.9512"" E 19°54'55.224""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Szara Ścianka","https://wspinanie.pl/topo2/page,topo-skaly,skala,140.html","Wapień","12m","N 50°2'23.9748"" E 19°54'53.1828""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Sadystówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,160.html","Wapień","5m","N 50°2'26.2248"" E 19°54'56.9334""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Niski Mur i Rdzawe Zacięcie","https://wspinanie.pl/topo2/page,topo-skaly,skala,851.html","Granit","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Zakrzówek","Czarne Zacięcie","https://wspinanie.pl/topo2/page,topo-skaly,skala,876.html","Wapień","25m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Liban","El Pułkownik","https://wspinanie.pl/topo2/page,topo-skaly,skala,124.html","Wapień","27m","N 50°2'16.8462"" E 19°57'24.768""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Piekary","Okrążek","https://wspinanie.pl/topo2/page,topo-skaly,skala,163.html","Wapień","15m","N 50°0'46.9476"" E 19°47'22.9488""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Tyniec","Skurwysyn","https://wspinanie.pl/topo2/page,topo-skaly,skala,164.html","Wapień","14m","N 50°1'16.5936"" E 19°48'15.933""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Tyniec","Winnica","https://wspinanie.pl/topo2/page,topo-skaly,skala,165.html","Wapień","14m","N 50°1'17.6586"" E 19°48'16.2396""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Krzemionki","Mur Estetów","https://wspinanie.pl/topo2/page,topo-skaly,skala,529.html","Wapień","18m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Krzemionki","Remarque","https://wspinanie.pl/topo2/page,topo-skaly,skala,530.html","Wapień","16m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Krzemionki","Złota Płyta","https://wspinanie.pl/topo2/page,topo-skaly,skala,531.html","Wapień","16m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Krzemionki","Czarne Zacięcie","https://wspinanie.pl/topo2/page,topo-skaly,skala,532.html","Wapień","18m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Brama Krakowska","Krzemionki","Kwachy","https://wspinanie.pl/topo2/page,topo-skaly,skala,533.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Obchodnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,28.html","Wapień","15m","N 50°5'2.133"" E 19°43'45.624""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Kazalnica","https://wspinanie.pl/topo2/page,topo-skaly,skala,29.html","Dolomit","16m","N 50°5'9.402"" E 19°43'46.689""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Cygańska","https://wspinanie.pl/topo2/page,topo-skaly,skala,41.html","Wapień","20m","N 50°5'4.416"" E 19°43'49.8714""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Dzika Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,42.html","Wapień","25m","N 50°5'5.0598"" E 19°43'49.5804""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Wodna Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,92.html","Wapień","15m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Dzika Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,94.html","Wapień","20m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Mała Dzika Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,96.html","Wapień","15m","","Częściowo w słońcu"
